path,fileNameBase,f3_param,medianKernelSize,removeBelowThisPercent,removeSmallerThan,analysisDate,analysisTime,channel,tiffHeader,zVoxel,xVoxel,yVoxel,zOrigPixel,xOrigPixel,yOrigPixel,firstSlice,lastSlice,zFinalPixel,xFinalPixel,yFinalPixel,saveBase
,20200717__A01_G001_0011_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:17:03,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0011_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0011_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0011_ch2
,20200717__A01_G001_0012_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:17:05,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0012_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0012_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0012_ch2
,20200717__A01_G001_0013_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:20:06,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0013_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0013_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0013_ch2
,20200717__A01_G001_0014_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:20:08,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0014_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0014_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0014_ch2
,20200717__A01_G001_0015_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:20:20,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0015_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0015_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0015_ch2
,20200717__A01_G001_0016_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:23:10,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0016_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0016_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0016_ch2
,20200717__A01_G001_0017_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:23:11,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0017_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0017_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0017_ch2
,20200717__A01_G001_0018_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:23:28,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0018_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0018_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0018_ch2
,20200717__A01_G001_0019_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:26:15,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0019_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0019_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0019_ch2
,20200717__A01_G001_0020_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:26:17,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0020_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0020_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0020_ch2
,20200717__A01_G001_0021_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:26:33,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0021_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0021_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0021_ch2
,20200717__A01_G001_0022_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:29:17,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0022_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0022_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0022_ch2
,20200717__A01_G001_0023_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:29:21,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0023_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0023_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0023_ch2
,20200717__A01_G001_0024_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:29:41,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0024_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0024_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0024_ch2
,20200717__A01_G001_0025_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:32:20,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0025_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0025_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0025_ch2
,20200717__A01_G001_0026_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:32:32,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0026_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0026_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0026_ch2
,20200717__A01_G001_0027_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:32:50,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0027_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0027_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0027_ch2
,20200717__A01_G001_0028_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:35:19,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0028_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0028_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0028_ch2
,20200717__A01_G001_0029_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:35:37,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0029_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0029_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0029_ch2
,20200717__A01_G001_0030_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:35:53,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0030_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0030_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0030_ch2
,20200717__A01_G001_0031_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:38:19,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0031_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0031_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0031_ch2
,20200717__A01_G001_0032_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:38:40,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0032_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0032_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0032_ch2
,20200717__A01_G001_0033_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:38:54,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0033_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0033_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0033_ch2
,20200717__A01_G001_0034_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:41:19,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0034_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0034_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0034_ch2
,20200717__A01_G001_0035_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:41:40,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0035_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0035_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0035_ch2
,20200717__A01_G001_0036_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:41:55,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0036_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0036_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0036_ch2
,20200717__A01_G001_0037_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:44:19,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0037_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0037_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0037_ch2
,20200717__A01_G001_0038_ch2,"[[5, 0.001], [8, 0.001]]","(2, 2, 2)",0.09,2200,20200817,22:44:40,2,"OrderedDict([('enclosingFolder3', 'cudmore'), ('enclosingFolder2', 'data'), ('enclosingFolder1', '20200717'), ('filename', '20200717__A01_G001_0038_ch2.tif'), ('xVoxel', 0.3977476346942534), ('yVoxel', 0.3977476346942534), ('zVoxel', 1), ('unit', 'micron'), ('xPixels', 800), ('yPixels', 800), ('zPixels', 88), ('path', '/Users/cudmore/data/20200717/20200717__A01_G001_0038_ch2.tif')])",1,0.3977476346942534,0.3977476346942534,88,800,800,,,88,740,740,/Users/cudmore/data/20200717/aicsAnalysis/20200717__A01_G001_0038_ch2
